actual,predicted
13916.0,14557.912
13552.0,14224.506
13110.0,13609.0625
12213.0,12158.432
11610.0,11394.827
11293.0,10872.961
11056.0,10562.501
11010.0,10517.516
11124.0,10836.76
11832.0,11572.68
13175.0,12602.045
13731.999999999998,13568.606
13949.000000000002,14034.082
14210.0,14072.171
14271.000000000002,14101.1455
14353.000000000002,14296.749
14298.000000000002,14467.684
14263.000000000002,14514.131
14058.0,14477.591
13748.999999999998,14407.956
13663.0,14453.977
14116.999999999998,14611.933
14263.000000000002,14761.111
13916.0,14672.965
13552.0,14319.799
13110.0,13706.82
12426.0,12876.579
11610.0,11444.071
11293.0,10971.427
11056.0,10667.353
11010.0,10561.09
11124.0,10885.811
11832.0,11689.409
13175.0,12680.543
13731.999999999998,13466.363
13949.000000000002,13958.349
14210.0,14171.199
14271.000000000002,14225.315
14353.000000000002,14284.837
14298.000000000002,14454.178
14263.000000000002,14588.529
14058.0,14592.689
13748.999999999998,14551.619
13663.0,14565.932
14116.999999999998,14672.481
14263.000000000002,14739.781
13916.0,14688.134
13552.0,14325.786
13110.0,13673.745
12426.0,12868.077
11600.0,12121.753
11293.0,11031.52
11056.0,10778.64
11010.0,10669.131
11124.0,10942.809
11832.0,11805.445
13175.0,12824.492
13731.999999999998,13537.138
13949.000000000002,13886.673
14210.0,14111.081
14271.000000000002,14234.154
14353.000000000002,14293.357
14298.000000000002,14383.715
14263.000000000002,14528.417
14058.0,14553.9
13748.999999999998,14531.327
13663.0,14645.816
14116.999999999998,14786.681
14263.000000000002,14793.367
13916.0,14641.475
13552.0,14340.383
13110.0,13650.409
12426.0,12758.191
11600.0,11973.214
11017.0,11465.311
11056.0,10889.595
11010.0,10838.3
11124.0,11095.987
11832.0,11858.108
13175.0,12977.197
13731.999999999998,13750.112
13949.000000000002,14022.857
14210.0,14103.804
14271.000000000002,14215.513
14353.000000000002,14277.26
14298.000000000002,14315.639
14263.000000000002,14411.276
14058.0,14519.388
13748.999999999998,14487.197
13663.0,14484.38
14116.999999999998,14714.638
14263.000000000002,14898.14
13916.0,14710.225
13552.0,14229.383
13110.0,13657.551
12426.0,12811.842
11600.0,11914.545
11017.0,11305.67
10645.0,11057.67
11010.0,10842.062
11124.0,11135.802
11832.0,11911.617
13175.0,12882.326
13731.999999999998,13656.879
13949.000000000002,13988.023
14210.0,14143.931
14271.000000000002,14236.376
14353.000000000002,14266.478
14298.000000000002,14281.714
14263.000000000002,14331.077
14058.0,14361.148
13748.999999999998,14400.483
13663.0,14469.06
14116.999999999998,14558.199
14263.000000000002,14654.363
13916.0,14641.018
13552.0,14282.656
13110.0,13563.621
12426.0,12787.972
11600.0,12015.788
11017.0,11373.047
10645.0,10980.1875
10422.0,10830.411
11124.0,11183.542
11832.0,11832.0625
13175.0,12760.177
13731.999999999998,13530.957
13949.000000000002,13927.1045
14210.0,14057.792
14271.000000000002,14225.94
14353.000000000002,14336.427
14298.000000000002,14313.394
14263.000000000002,14281.926
14058.0,14317.385
13748.999999999998,14322.813
13663.0,14367.622
14116.999999999998,14520.156
14263.000000000002,14653.448
13916.0,14571.529
13552.0,14251.119
13110.0,13657.095
12426.0,12855.327
11600.0,12119.907
11017.0,11514.872
10645.0,11087.05
10422.0,10852.425
10379.0,10833.558
11832.0,11869.72
13175.0,12680.501
13731.999999999998,13441.383
13949.000000000002,13939.348
14210.0,14155.907
14271.000000000002,14227.997
14353.000000000002,14338.403
14298.000000000002,14397.864
14263.000000000002,14359.254
14058.0,14308.303
13748.999999999998,14342.348
13663.0,14396.123
14116.999999999998,14511.998
14263.000000000002,14632.026
13916.0,14611.34
13552.0,14303.181
13110.0,13743.697
12426.0,12989.667
11600.0,12227.813
11017.0,11688.288
10645.0,11291.959
10422.0,11023.683
10379.0,10947.729
10551.0,11131.594
13175.0,12937.198
13731.999999999998,13609.35
13949.000000000002,14083.373
14210.0,14417.49
14271.000000000002,14545.02
14353.000000000002,14547.077
14298.000000000002,14583.262
14263.000000000002,14601.448
14058.0,14550.535
13748.999999999998,14489.513
13663.0,14535.152
14116.999999999998,14616.182
14263.000000000002,14726.067
13916.0,14719.31
13552.0,14451.582
13110.0,13866.851
12426.0,13132.966
11600.0,12413.598
11017.0,11841.44
10645.0,11512.436
10422.0,11285.242
10379.0,11130.353
10551.0,11251.116
10865.0,11817.265
13731.999999999998,13859.308
13949.000000000002,14183.522
14210.0,14456.024
14271.000000000002,14684.345
14353.000000000002,14738.748
14298.000000000002,14717.987
14263.000000000002,14724.18
14058.0,14692.847
13748.999999999998,14638.949
13663.0,14600.074
14116.999999999998,14744.762
14263.000000000002,14908.183
13916.0,14928.191
13552.0,14650.682
13110.0,14111.666
12426.0,13370.82
11600.0,12607.633
11017.0,12062.899
10645.0,11764.729
10422.0,11609.524
10379.0,11454.8545
10551.0,11410.5
10865.0,11859.6045
11321.0,12740.303
13949.000000000002,13917.842
14210.0,14098.007
14271.000000000002,14341.676
14353.000000000002,14448.829
14298.000000000002,14449.996
14263.000000000002,14425.716
14058.0,14356.084
13748.999999999998,14311.603
13663.0,14433.936
14116.999999999998,14538.943
14263.000000000002,14641.565
13916.0,14608.383
13552.0,14453.78
13110.0,13970.424
12426.0,13224.435
11600.0,12475.618
11017.0,11924.479
10645.0,11634.3955
10422.0,11498.15
10379.0,11454.943
10551.0,11514.195
10865.0,11990.101
11321.0,12780.658
11789.0,13150.741
14210.0,14158.579
14271.000000000002,14284.494
14353.000000000002,14375.919
14298.000000000002,14457.828
14263.000000000002,14471.151
14058.0,14358.012
13748.999999999998,14255.068
13663.0,14369.824
14116.999999999998,14597.246
14263.000000000002,14638.771
13916.0,14585.285
13552.0,14444.753
13110.0,14001.821
12426.0,13197.801
11600.0,12324.525
11017.0,11676.638
10645.0,11293.468
10422.0,11142.224
10379.0,11026.709
10551.0,11094.015
10865.0,11602.126
11321.0,12428.026
11789.0,12980.777
12311.0,13180.232
14271.000000000002,14451.761
14353.000000000002,14555.981
14298.000000000002,14589.362
14263.000000000002,14581.886
14058.0,14466.534
13748.999999999998,14329.759
13663.0,14370.651
14116.999999999998,14548.062
14263.000000000002,14613.113
13916.0,14488.948
13552.0,14301.906
13110.0,13956.149
12426.0,13207.578
11600.0,12328.319
11017.0,11669.077
10645.0,11277.702
10422.0,11065.208
10379.0,11025.636
10551.0,11053.271
10865.0,11363.107
11321.0,12049.003
11789.0,12679.949
12311.0,12982.416
12734.0,13153.391
14353.000000000002,14351.984
14298.000000000002,14381.833
14263.000000000002,14338.253
14058.0,14234.6045
13748.999999999998,14121.341
13663.0,14122.27
14116.999999999998,14225.899
14263.000000000002,14315.31
13916.0,14296.253
13552.0,14143.053
13110.0,13735.56
12426.0,13091.301
11600.0,12270.005
11017.0,11575.839
10645.0,11217.489
10422.0,11047.409
10379.0,10953.999
10551.0,11050.628
10865.0,11365.351
11321.0,11889.093
11789.0,12470.76
12311.0,12907.918
12734.0,13089.256
12861.0,13105.012
14298.000000000002,14423.562
14263.000000000002,14359.199
14058.0,14236.08
13748.999999999998,14147.343
13663.0,14104.392
14116.999999999998,14143.996
14263.000000000002,14200.221
13916.0,14188.666
13552.0,14027.324
13110.0,13647.223
12426.0,12911.024
11600.0,12121.826
11017.0,11488.726
10645.0,11090.067
10422.0,10940.697
10379.0,10866.4375
10551.0,10904.079
10865.0,11233.596
11321.0,11801.704
11789.0,12401.187
12311.0,12827.669
12734.0,13054.085
12861.0,13081.8125
12837.0,12972.213
14263.000000000002,14407.041
14058.0,14182.254
13748.999999999998,14057.8
13663.0,14113.299
14116.999999999998,14063.611
14263.000000000002,13992.994
13916.0,14088.584
13552.0,14071.203
13110.0,13595.153
12426.0,12830.236
11600.0,11993.24
11017.0,11388.364
10645.0,11026.594
10422.0,10845.478
10379.0,10817.955
10551.0,10880.368
10865.0,11236.709
11321.0,11861.997
11789.0,12422.506
12311.0,12847.417
12734.0,13138.791
12861.0,13177.7
12837.0,12987.718
12710.0,12787.094
14058.0,14182.525
13748.999999999998,13973.29
13663.0,13974.835
14116.999999999998,14100.742
14263.000000000002,14042.335
13916.0,13954.497
13552.0,13959.941
13110.0,13653.984
12426.0,12842.579
11600.0,11959.266
11017.0,11303.624
10645.0,11006.991
10422.0,10867.461
10379.0,10728.202
10551.0,10794.397
10865.0,11161.616
11321.0,11805.71
11789.0,12421.534
12311.0,12782.061
12734.0,13035.878
12861.0,13188.685
12837.0,13081.272
12710.0,12863.055
12503.0,12676.604
13748.999999999998,13843.889
13663.0,13792.554
14116.999999999998,13936.17
14263.000000000002,13995.248
13916.0,13890.56
13552.0,13759.221
13110.0,13463.651
12426.0,12747.289
11600.0,11834.396
11017.0,11175.856
10645.0,10855.785
10422.0,10850.49
10379.0,10897.003
10551.0,10789.873
10865.0,11007.008
11321.0,11703.81
11789.0,12469.733
12311.0,12872.59
12734.0,12986.035
12861.0,13071.279
12837.0,13069.424
12710.0,12881.024
12503.0,12703.361
12392.0,12484.723
13663.0,13547.262
14116.999999999998,13629.335
14263.000000000002,13849.075
13916.0,13867.77
13552.0,13651.971
13110.0,13260.93
12426.0,12640.614
11600.0,11798.385
11017.0,11059.634
10645.0,10762.23
10422.0,10752.389
10379.0,10830.339
10551.0,10941.744
10865.0,11132.225
11321.0,11706.911
11789.0,12430.614
12311.0,12931.123
12734.0,13088.935
12861.0,13063.122
12837.0,13008.776
12710.0,12880.619
12503.0,12651.846
12392.0,12442.449
12394.0,12190.143
14116.999999999998,13710.728
14263.000000000002,13806.848
13916.0,13951.085
13552.0,13871.182
13110.0,13366.391
12426.0,12572.773
11600.0,11849.73
11017.0,11280.5205
10645.0,10856.02
10422.0,10735.693
10379.0,10779.219
10551.0,10867.63
10865.0,11177.597
11321.0,11805.364
11789.0,12568.93
12311.0,12969.504
12734.0,13077.436
12861.0,13067.023
12837.0,12965.117
12710.0,12836.576
12503.0,12676.607
12392.0,12431.614
12394.0,12262.924
12484.0,12203.165
14263.000000000002,14368.784
13916.0,14284.703
13552.0,14113.766
13110.0,13721.703
12426.0,12926.987
11600.0,12004.348
11017.0,11436.135
10645.0,11203.084
10422.0,11062.136
10379.0,11035.652
10551.0,11125.5625
10865.0,11451.699
11321.0,12074.991
11789.0,12761.745
12311.0,13253.516
12734.0,13322.506
12861.0,13210.04
12837.0,13077.224
12710.0,12932.814
12503.0,12818.153
12392.0,12679.208
12394.0,12456.825
12484.0,12514.446
13104.0,12879.426
13916.0,14216.192
13552.0,13896.179
13110.0,13542.78
12426.0,12944.546
11600.0,12100.345
11017.0,11420.456
10645.0,11179.681
10422.0,11141.284
10379.0,11101.868
10551.0,11159.598
10865.0,11540.781
11321.0,12233.009
11789.0,12899.251
12311.0,13211.148
12734.0,13340.923
12861.0,13325.74
12837.0,13198.56
12710.0,12956.289
12503.0,12733.316
12392.0,12625.148
12394.0,12585.634
12484.0,12614.847
13104.0,13038.158
13417.0,13389.865
13552.0,13582.23
13110.0,13145.286
12426.0,12610.529
11600.0,11958.141
11017.0,11327.761
10645.0,10978.69
10422.0,10915.242
10379.0,10946.855
10551.0,11027.91
10865.0,11340.842
11321.0,11981.135
11789.0,12671.045
12311.0,13077.547
12734.0,13173.832
12861.0,13217.863
12837.0,13164.007
12710.0,13022.206
12503.0,12822.872
12392.0,12612.129
12394.0,12506.951
12484.0,12685.972
13104.0,13085.562
13417.0,13439.264
13240.0,13353.59
13110.0,13105.866
12426.0,12442.469
11600.0,11759.093
11017.0,11205.068
10645.0,10807.23
10422.0,10652.395
10379.0,10699.907
10551.0,10907.799
10865.0,11305.14
11321.0,11857.458
11789.0,12418.151
12311.0,12852.228
12734.0,13077.843
12861.0,13146.765
12837.0,13134.233
12710.0,13008.177
12503.0,12836.968
12392.0,12687.192
12394.0,12603.345
12484.0,12754.217
13104.0,13150.904
13417.0,13411.317
13240.0,13342.335
13090.0,13070.459
12426.0,12423.937
11600.0,11604.571
11017.0,10966.462
10645.0,10575.057
10422.0,10397.374
10379.0,10423.401
10551.0,10605.861
10865.0,11045.477
11321.0,11736.701
11789.0,12315.606
12311.0,12631.2
12734.0,12857.755
12861.0,12992.468
12837.0,12961.332
12710.0,12880.122
12503.0,12757.881
12392.0,12553.645
12394.0,12466.055
12484.0,12722.705
13104.0,13209.604
13417.0,13440.069
13240.0,13305.113
13090.0,13033.054
12815.0,12615.766
11600.0,11649.185
11017.0,10942.879
10645.0,10514.295
10422.0,10310.473
10379.0,10303.008
10551.0,10508.381
10865.0,10915.723
11321.0,11552.154
11789.0,12287.322
12311.0,12723.135
12734.0,12831.21
12861.0,12882.934
12837.0,12914.527
12710.0,12810.661
12503.0,12697.829
12392.0,12611.968
12394.0,12578.622
12484.0,12770.317
13104.0,13190.987
13417.0,13566.185
13240.0,13482.179
13090.0,13120.4795
12815.0,12668.174
12319.0,12028.118
11017.0,10963.286
10645.0,10567.013
10422.0,10398.742
10379.0,10332.839
10551.0,10490.316
10865.0,10963.322
11321.0,11592.3955
11789.0,12174.645
12311.0,12686.484
12734.0,12945.776
12861.0,12919.683
12837.0,12828.01
12710.0,12820.457
12503.0,12748.26
12392.0,12646.462
12394.0,12645.585
12484.0,12906.036
13104.0,13325.108
13417.0,13540.199
13240.0,13475.253
13090.0,13166.908
12815.0,12778.27
12319.0,12248.422
11861.0,11543.303
10645.0,10547.743
10422.0,10435.176
10379.0,10456.544
10551.0,10548.559
10865.0,10971.004
11321.0,11691.41
11789.0,12331.99
12311.0,12656.336
12734.0,12881.026
12861.0,12997.276
12837.0,12912.393
12710.0,12785.47
12503.0,12780.712
12392.0,12727.396
12394.0,12716.038
12484.0,12912.399
13104.0,13305.643
13417.0,13577.065
13240.0,13449.037
13090.0,13115.764
12815.0,12677.712
12319.0,12217.331
11861.0,11707.623
11491.0,11185.093
10422.0,10380.217
10379.0,10414.215
10551.0,10589.562
10865.0,10945.523
11321.0,11637.566
11789.0,12369.502
12311.0,12800.308
12734.0,12881.993
12861.0,12899.486
12837.0,12903.074
12710.0,12806.045
12503.0,12696.792
12392.0,12678.453
12394.0,12675.676
12484.0,12839.704
13104.0,13185.262
13417.0,13483.85
13240.0,13463.997
13090.0,13101.636
12815.0,12694.415
12319.0,12197.981
11861.0,11696.095
11491.0,11260.96
11259.0,10953.377
10379.0,10352.63
10551.0,10546.922
10865.0,10987.382
11321.0,11613.517
11789.0,12321.839
12311.0,12815.447
12734.0,13034.036
12861.0,12993.258
12837.0,12864.202
12710.0,12790.289
12503.0,12728.741
12392.0,12646.412
12394.0,12640.839
12484.0,12795.793
13104.0,13117.482
13417.0,13370.059
13240.0,13406.76
13090.0,13178.359
12815.0,12685.9
12319.0,12209.51
11861.0,11742.735
11491.0,11360.007
11259.0,11051.852
11119.0,10887.809
10551.0,10521.551
10865.0,10935.934
11321.0,11612.156
11789.0,12322.3125
12311.0,12821.946
12734.0,13011.629
12861.0,13079.057
12837.0,13007.397
12710.0,12824.625
12503.0,12707.764
12392.0,12696.229
12394.0,12717.8545
12484.0,12814.994
13104.0,13065.078
13417.0,13382.159
13240.0,13441.658
13090.0,13203.404
12815.0,12793.978
12319.0,12244.902
11861.0,11776.226
11491.0,11390.496
11259.0,11156.381
11119.0,11003.3
11223.0,10976.51
10865.0,11037.988
11321.0,11608.427
11789.0,12325.375
12311.0,12925.292
12734.0,13183.683
12861.0,13153.826
12837.0,13087.681
12710.0,12981.3
12503.0,12817.307
12392.0,12686.799
12394.0,12715.524
12484.0,12895.762
13104.0,13140.409
13417.0,13339.736
13240.0,13469.661
13090.0,13331.6875
12815.0,12890.701
12319.0,12323.343
11861.0,11783.091
11491.0,11436.992
11259.0,11171.21
11119.0,11040.963
11223.0,11060.136
11401.0,11242.963
11321.0,11698.727
11789.0,12307.289
12311.0,12932.464
12734.0,13373.248
12861.0,13455.507
12837.0,13299.415
12710.0,13130.468
12503.0,12981.83
12392.0,12870.357
12394.0,12784.4
12484.0,12882.883
13104.0,13167.715
13417.0,13453.543
13240.0,13490.471
13090.0,13352.771
12815.0,13006.953
12319.0,12451.673
11861.0,11848.118
11491.0,11396.493
11259.0,11215.254
11119.0,11089.134
11223.0,11066.293
11401.0,11252.637
11728.0,11609.664
11789.0,12292.552
12311.0,12765.159
12734.0,13201.193
12861.0,13503.525
12837.0,13490.595
12710.0,13289.253
12503.0,13099.331
12392.0,12962.73
12394.0,12940.766
12484.0,12962.487
13104.0,13120.167
13417.0,13363.364
13240.0,13541.712
13090.0,13399.135
12815.0,13019.105
12319.0,12486.288
11861.0,11927.092
11491.0,11461.981
11259.0,11157.525
11119.0,11096.917
11223.0,11110.796
11401.0,11223.21
11728.0,11528.951
12202.0,11998.411
12311.0,12616.514
12734.0,12885.536
12861.0,13112.411
12837.0,13292.665
12710.0,13240.311
12503.0,13048.825
12392.0,12894.692
12394.0,12832.291
12484.0,12939.819
13104.0,13083.13
13417.0,13244.141
13240.0,13360.428
13090.0,13355.304
12815.0,13004.377
12319.0,12438.504
11861.0,11844.501
11491.0,11400.842
11259.0,11147.018
11119.0,10978.73
11223.0,10994.942
11401.0,11151.616
11728.0,11405.124
12202.0,11755.445
12639.0,12217.543
